第零層,id,第一層,id,第二層,id,法規名稱,id,英文版,廢止
,,,,,,行政院農業委員會動物保護委員會設置辦法,M0060065,,
,,,,,,行政院農業委員會農業藥物毒物試驗所技術服務收費標準（102.11.12訂定）,M0140037,,
,,,,,,行政院農業委員會實驗動物倫理委員會設置辦法,M0060066,,
,,,,,,行政院農業委員會漁業幹部船員訓練中心組織規程,M0000003,,
,,,,,,行政院農業委員會漁業署臺灣區漁業廣播電臺暫行組織規程,M0000032,,
,,,,,,行政院農業委員會種苗改良繁殖場暫行組織規程,M0000031,,
,,,,,,沒收之偽農藥器械原料暨沒入之劣農藥物品處理辦法,M0140015,,
,,,,,,走私進口農產品處理辦法,M0020009,,
,,,,,,乳業管理規則,M0060003,,
,,,,,,林務發展基金收支保管及運用辦法,M0040017,,
,,,,,,牧場登記規則,M0060004,,
,,,,,,肥料管理規則,M0030022,,
,,,,,,保護牲畜辦法,M0060005,,
,,,,,,促進農業企業機構研發輔導辦法,M0080006,,
,,,,,,動物用抗生素麻醉毒劇及生物藥品管理辦法,M0130017,,
,,,,,,屠宰牲畜管理辦法,M0060014,,
,,,,,,屠宰衛生檢查規則（65.07.27訂定）,M0130021,,
,,,,,,清除新城雞病使用疫苗之種類及其管理辦法,M0060022,,
,,,,,,造林基金收支保管及運用辦法,M0040016,,
,,,,,,陸上魚塭養殖漁業登記及管理規則,M0050017,,
,,,,,,植物或植物產品運出金門馬祖地區檢查辦法,M0140007,,
,,,,,,進口原料糯（碎）米加工外銷管理辦法,M0030053,,
,,,,,,新興重要策略性產業屬於農業部分獎勵辦法,M0020031,,
,,,,,,農田水利會會長遴派辦法,M0100007,,
,,,,,,農田水利會會務委員遴派辦法,M0100008,,
,,,,,,農田水利會聯合會組織規程,M0000010,,
,,,,,,農倉業法,M0030006,,
,,,,,,農倉業法施行條例,M0030007,,
,,,,,,農業天然災害嚴重程度認定標準,M0030034,,
,,,,,,農業平準基金收支保管及運用辦法,M0020027,,
,,,,,,農業生物技術研發成果產業化輔導辦法,M0080009,,
,,,,,,農業財團法人監督準則,M0020007,,
,,,,,,農業推廣規程,M0090026,,
,,,,,,農業推廣實施辦法,M0020013,,
,,,,,,農業產業技術研究發展補助辦法,M0080011,,
,,,,,,農業產銷班組織輔導辦法,M0030067,,
,,,,,,農藥委託田間試驗收費標準,M0140028,,
,,,,,,農藥檢驗收費標準,M0140019,,
,,,,,,運用糧食平準基金收購稻米實施辦法,M0030004,,
,,,,,,違反糧食管理治罪條例,M0030001,,
,,,,,,電動屠宰場設置標準,M0130036,,
,,,,,,臺灣地區進出口糧食及攜帶航程糧食管理辦法,M0030005,,
,,,,,,臺灣地區漁船海難救護互助辦法（74.07.27訂定）,M0050008,,
,,,,,,臺灣地區學術性農林作物種子與種苗輸出管理辦法,M0030015,,
,,,,,,臺灣地區蠶絲業管理辦法,M0030014,,
,,,,,,臺灣區食用菇類菌種場設置及輔導辦法,M0030016,,
,,,,,,輔導農業生物技術研發成果產業化辦法,M0080010,,
,,,,,,優良農產品證明標章認證及驗證作業辦法,M0060042,,
,,,,,,糧食平準基金收支保管及運用辦法,M0030003,,
,,,,,,糧食倉庫管理辦法,M0030008,,
,,,,,,糧食倉儲及運輸損耗率計算規則,M0030009,,
,,,,,,糧商登記規則,M0030002,,
,,,,,,蠶種冷藏取締辦法,M0030013,,
,,,,,,蠶種製造條例,M0030011,,
,,,,,,蠶種製造條例施行細則,M0030012,,
,,勞動法規,FeiN,,,,,,
,,,,,,九二一震災災區災民經營勞動合作社補助辦法,N0090019,,
,,,,,,九二一震災重建就業服務職業訓練及臨時工作津貼請領辦法,N0090017,,
,,,,,,九二一震災重建僱用災民獎勵辦法,N0090016,,
,,,,,,大陸地區配偶在臺灣地區依親居留期間工作許可及管理辦法,N0090036,,
,,,,,,工會會員代表大會代表選舉辦法,N0020003,,
,,,,,,工會會務工作人員管理辦法,N0020004,,
,,,,,,公立職業訓練機構夜間部設置辦法,N0080007,,
,,,,,,公共服務契約訂定準則,N0090022,,
,,,,,,公共服務擴大就業暫行條例,N0090021,,
,,,,,,公共職業訓練機構導師制實施辦法,N0080011,,
,,,,,,外國人聘僱許可及管理辦法,N0090003,,
,,,,,,各業員工參加勞工保險約定書準則,N0050010,,
,,,,,,行政院勞工委員會中區勞動檢查所辦事細則,N0010014,,
,,,,,,行政院勞工委員會北區勞動檢查所辦事細則,N0010015,,
,,,,,,行政院勞工委員會各區勞動檢查所暫行組織規程,N0000021,,
,,,,,,行政院勞工委員會技能競賽實施及獎勵辦法,N0080036,,
,,,,,,行政院勞工委員會法規委員會組織規程,N0000011,,
,,,,,,行政院勞工委員會南區勞動檢查所辦事細則,N0010016,,
,,,,,,行政院勞工委員會勞工安全衛生研究所辦事細則,N0010009,,
,,,,,,行政院勞工委員會勞工教育委員會組織規程,N0000008,,
,,,,,,行政院勞工委員會勞工教育學苑暫行組織規程,N0000023,,
,,,,,,行政院勞工委員會勞動檢查所組織準則,N0000027,,
,,,,,,行政院勞工委員會諮詢委員會組織規程,N0000012,,
,,,,,,行政院勞工委員會辦事細則,N0010002,,
,,,,,,行政院勞工委員會職業疾病鑑定委員會組織規程,N0000018,,
,,,,,,行政院勞工委員會職業訓練局中區職業訓練中心辦事細則,N0010005,,
,,,,,,行政院勞工委員會職業訓練局中彰投區就業服務中心辦事細則,N0010019,,
,,,,,,行政院勞工委員會職業訓練局北區職業訓練中心辦事細則,N0010007,,
,,,,,,行政院勞工委員會職業訓練局北基宜花金馬區就業服務中心辦事細則,N0010017,,
,,,,,,行政院勞工委員會職業訓練局各區就業服務中心暫行組織規程,N0000022,,
,,,,,,行政院勞工委員會職業訓練局技能檢定委員會組織規程,N0000004,,
,,,,,,行政院勞工委員會職業訓練局青年職業訓練中心暫行組織規程,N0000029,,
,,,,,,行政院勞工委員會職業訓練局青年職業訓練中心辦事細則,N0010023,,
,,,,,,行政院勞工委員會職業訓練局南區職業訓練中心辦事細則,N0010004,,
,,,,,,行政院勞工委員會職業訓練局桃竹苗區就業服務中心辦事細則,N0010018,,
,,,,,,行政院勞工委員會職業訓練局桃園臺南職業訓練中心暫行組織規程,N0000024,,
,,,,,,行政院勞工委員會職業訓練局泰山職業訓練中心辦事細則,N0010006,,
,,,,,,行政院勞工委員會職業訓練局高屏澎東區就業服務中心辦事細則,N0010021,,
,,,,,,行政院勞工委員會職業訓練局就業服務中心組織準則,N0000028,,
,,,,,,行政院勞工委員會職業訓練局雲嘉南區就業服務中心辦事細則,N0010020,,
,,,,,,行政院勞工委員會職業訓練局辦事細則,N0010003,,
,,,,,,技能檢定術科測試場地機具及設備評鑑標準實施及管理辦法,N0080033,,
,,,,,,技能檢定術科測試監評人員審定訓練遴聘及考核辦法,N0080034,,
,,,,,,技能檢定規範製訂及學術科試題命製規則,N0080037,,
,,,,,,技能檢定試題題庫設置管理辦法,N0080039,,
,,,,,,技能檢定學術科測試作業規則,N0080031,,
,,,,,,技術士技能檢定學科測試監場及術科測試監評規則,N0080040,,
,,,,,,技術士技能檢定學科測試閱卷規則,N0080038,,
,,,,,,技術士技能檢定學術科測試試場規則,N0080032,,
,,,,,,私立就業服務機構電腦處理個人資料管理辦法,N0090032,,
,,,,,,身心障礙者庇護工場設立及獎助辦法,N0090034,,
,,,,,,身心障礙者庇護工場設施及人員配置標準,N0090035,,
,,,,,,身心障礙者創業貸款補助辦法,N0090037,,
,,,,,,身心障礙者就業服務機構專業人員遴用暨培訓辦法,N0090011,,
,,,,,,身心障礙者就業服務機構設立及獎助辦法,N0090009,,
,,,,,,身心障礙者就業服務機構設施標準,N0090010,,
,,,,,,身心障礙者就業輔助器具補助辦法,N0090013,,
,,,,,,身心障礙者職業訓練機構專業人員遴用暨培訓辦法,N0090038,,
,,,,,,身心障礙者職業訓練機構設施標準及獎助辦法,N0080023,,
,,,,,,省（市）公立就業服務機構設置準則,N0090005,,
,,,,,,商港建設費代收經費福利專款管理辦法,N0040004,,
,,,,,,國民義務勞動法,N0030013,,
,,,,,,船舶清艙檢驗機構管理辦法,N0070003,,
,,,,,,莫拉克颱風災後重建僱用災區失業者獎勵辦法,N0090042,,
,,,,,,莫拉克颱風災後重建臨時工作津貼實施辦法,N0090043,,
,,,,,,莫拉克颱風受災勞工保險與就業保險被保險人保險費支應及傷病給付辦法,N0050024,,
,,,,,,勞工安全衛生諮詢委員會設置辦法,N0000009,,
,,,,,,勞工保險失業給付實施辦法,N0050013,,
,,,,,,勞工保險失業認定暨失業給付審核準則,N0050016,,
,,,,,,勞工保險局辦事細則,N0010010,,
,,,,,,勞工保險特約醫療院所特約及管理辦法,N0050004,,
,,,,,,勞工保險特約醫療院所診療費用審查辦法,N0050005,,
,,,,,,勞工保險基金投資自設勞保醫療院所暨貸款特約公立醫院整修勞保病房辦法,N0050009,,
,,,,,,勞工保險基金管理及運用諮詢委員會設置辦法,N0000019,,
,,,,,,勞工保險監理委員會辦事細則,N0010011,,
,,,,,,勞工退休基金監理委員會組織規程,N0000025,,
,,,,,,勞工退休基金監理會處務規程,N0010013,,
,,,,,,勞工訴訟輔助辦法,N0040006,,
,,,,,,勞工檢查員服務規則,N0070002,,
,,,,,,勞資爭議仲裁委員遴聘辦法,N0020009,,
,,,,,,就業安定費繳納辦法,N0090004,,
,,,,,,雇主聘僱外國人從事演藝工作許可及管理辦法,N0090015,,
,,,,,,雇主僱用失業勞工獎助辦法,N0090026,,
,,,,,,臺閩地區勞工保險局組織規程,N0000005,,
,,,,,,臺閩地區勞工保險監理委員會組織規程,N0000006,,
,,,,,,廠礦工人受雇解雇辦法,N0020013,,
,,,,,,辦理身心障礙者職業訓練經費補助辦法,N0080022,,
,,,,,,辦理進修訓練補助辦法,N0080012,,
,,,,,,鍋爐及壓力容器製造設施標準,N0060024,,
,,,,,,職業介紹法,N0090020,,
,,,,,,職業災害預防及職業災害勞工重建補助辦法,N0060042,,
,,,,,,爆竹煙火製造業安全衛生設施標準,N0060028,,
,,,,,,鹽工、煤礦工福利貸款辦法,N0040005,,
,,環保法規,FeiO,,,,,,
,,,,,,一般事業廢棄物代清除處理費收費標準訂定準則,O0050019,,
,,,,,,一般性開發行為環境影響評估作業準則,O0090004,,
,,,,,,土石採取探礦採礦環境影響評估作業準則,O0090009,,
,,,,,,土壤及地下水污染控制場址初步評估辦法,O0110009,,
,,,,,,土壤及地下水污染管制區管制辦法,O0110007,,
,,,,,,土壤及地下水污染整治基金管理委員會組織規程,O0000014,,
,,,,,,大眾捷運系統開發環境影響評估作業準則,O0090011,,
,,,,,,山坡地重大開發利用行為環境影響評估範圍及作業準則,O0090028,,
,,,,,,工業區開發環境影響評估作業準則,O0090005,,
,,,,,,工廠設立環境影響評估作業準則,O0090022,,
,,,,,,公民營廢棄物清除處理機構專業技術人員資格準則,O0050002,,
,,,,,,公民營廢棄物清除處理機構管理輔導辦法,O0050004,,
,,,,,,公共場所禁菸辦法,O0060004,,
,,,,,,公私場所及交通工具排放空氣污染物檢查人員訓練辦法,O0020016,,
,,,,,,公私場所固定污染源申請空氣污染防制費減免辦法,O0020040,,
,,,,,,公私場所固定污染源空氣污染減量獎勵辦法,O0020024,,
,,,,,,公私場所空氣污染防制專責單位或人員設置辦法,O0020009,,
,,,,,,文教醫療建設環境影響評估作業準則,O0090019,,
,,,,,,火力發電汽電共生工程開發環境影響評估作業準則,O0090025,,
,,,,,,民眾檢舉違反廢棄物清理法案件獎勵辦法,O0050042,,
,,,,,,交通工具及公私場所排煙目測判煙人員訓練辦法,O0020023,,
,,,,,,再生資源回收再利用績效優良獎勵辦法,O0050075,,
,,,,,,有害事業廢棄物再利用許可辦法,O0050021,,
,,,,,,污水下水道系統工程興建環境影響評估作業準則,O0090018,,
,,,,,,污水注入地下水體標準,O0040008,,
,,,,,,行政院環境保護署電腦處理個人資料管理辦法,O0010009,,
,,,,,,行政院環境保護署環保電子認證管理許可辦法,O0010010,,
,,,,,,行政院環境保護署環境品質及管制標準審議委員會組織規程,O0000010,,
,,,,,,含水銀廢電池回收清除處理辦法,O0050012,,
,,,,,,汽車噪音檢驗處理辦法,O0030011,,
,,,,,,事業水污染防治措施計畫申請審查辦法,O0040046,,
,,,,,,事業水污染防治措施管理辦法,O0040012,,
,,,,,,事業或污水下水道系統廢（污）水處理專責單位或人員設置辦法,O0040007,,
,,,,,,事業或污水下水道系統廢（污）水貯留或稀釋許可辦法,O0040045,,
,,,,,,事業或污水下水道系統廢（污）水檢測申報管理辦法,O0040042,,
,,,,,,事業廢（污）水排放地面水體許可辦法,O0040044,,
,,,,,,事業廢水代處理業與事業廢水委託處理管理辦法,O0040006,,
,,,,,,事業廢水管理辦法,O0040003,,
,,,,,,事業辦理廢棄物清理及資源減量回收再利用績效優良獎勵辦法,O0050048,,
,,,,,,放射性核廢料儲存處理場所興建環境影響評估作業準則,O0090024,,
,,,,,,物品及容器商品販賣業者登記及回收設施管理辦法,O0050037,,
,,,,,,空氣污染物及噪音檢查人員訓練辦法,O0020042,,
,,,,,,建築物污水處理設施清理機構設置及管理辦法,O0040009,,
,,,,,,毒性化學物質專業技術管理人員資格準則,O0060014,,
,,,,,,核能電廠開發環境影響評估作業準則,O0090023,,
,,,,,,高污染老舊機器腳踏車汰舊換新購買低污染機器腳踏車補助辦法,O0020049,,
,,,,,,高爾夫球場運動場地開發環境影響評估作業準則,O0090007,,
,,,,,,高樓建築環境影響評估作業準則,O0090021,,
,,,,,,港灣開發環境影響評估作業準則,O0090006,,
,,,,,,焚化爐工程興建環境影響評估作業準則,O0090017,,
,,,,,,發泡塑膠廢容器回收清除處理辦法,O0050015,,
,,,,,,新市區建設舊市區更新環境影響評估作業準則,O0090013,,
,,,,,,農林漁牧地開發利用環境影響評估作業準則,O0090027,,
,,,,,,農藥廢容器回收清除處理辦法,O0050013,,
,,,,,,遊樂區風景區開發環境影響評估作業準則,O0090008,,
,,,,,,道路鐵路開發環境影響評估作業準則,O0090016,,
,,,,,,臺灣地區沿海水區範圍、水體分類及水質標準,O0040032,,
,,,,,,蓄水供水防洪排水水力發電工程開發環境影響評估作業準則,O0090026,,
,,,,,,廢（污）水排放收費辦法,O0040015,,
,,,,,,廢一般物品及容器回收清除處理辦法,O0050027,,
,,,,,,廢一般物品及容器資源回收管理基金收支保管及運用辦法,O0050025,,
,,,,,,廢一般容器回收清除處理辦法,O0050018,,
,,,,,,廢物品及容器回收清除處理辦法,O0050031,,
,,,,,,廢特定物品及容器回收清除處理辦法,O0050028,,
,,,,,,廢特定物品及容器資源回收管理基金收支保管及運用辦法,O0050026,,
,,,,,,廢棄物掩埋場工程興建環境影響評估作業準則,O0090020,,
,,,,,,廢棄資源管理績優事業獎勵辦法,O0050081,,
,,,,,,廢資訊物品回收貯存清除處理方法及設施標準,O0050055,,
,,,,,,廢鉛蓄電池回收清除處理辦法,O0050009,,
,,,,,,廢電子電器物品回收貯存清除處理方法及設施標準,O0050046,,
,,,,,,廢潤滑油回收清除處理辦法,O0050007,,
,,,,,,廢潤滑油回收貯存清除處理方法及設施標準,O0050063,,
,,,,,,廢輪胎回收清除處理辦法,O0050017,,
,,,,,,廢鋁罐回收清除處理辦法,O0050010,,
,,,,,,廢機動車輛回收清除處理辦法,O0050020,,
,,,,,,廢寶特瓶回收清除處理辦法,O0050006,,
,,,,,,廢鐵罐回收清除處理辦法,O0050011,,
,,,,,,獎勵實施資源回收及變賣所得款項運用辦法,O0050032,,
,,,,,,整治場址污染範圍調查影響環境評估及處理等級評定辦法,O0110008,,
,,,,,,機動車輛噪音檢查人員訓練辦法,O0030008,,
,,,,,,機場開發環境影響評估作業準則,O0090015,,
,,,,,,環境保護事業聘僱外國專門性技術性工作人員許可及管理辦法,O0010008,,
,,,,,,環境保護事業機構管理辦法,O0090014,,
,,,,,,環境保護財團法人設立許可及監督準則,O0100002,,
,,,,,,環境清潔獎勵辦法,O0050003,,
,,,,,,環境衛生用藥管理辦法,O0060003,,
,,,,,,環境衛生用藥廢容器回收清除處理辦法,O0050008,,
,,,,,,環境檢測標準方法訂定準則,O0070005,,
,,新聞法規,FeiP,,,,,,
,,,,,,大眾傳播事業聘僱外國人許可及管理辦法,P0050007,,
